% 1. Title: Adversarial Recognition MNIST
% 
% 2. Sources:
%      (a) Creator: Melanie Ducoffe
%      (b) Date: March, 25, 2017
% 
@RELATION adversarial_fisher

@ATTRIBUTE pred0  NUMERIC
@ATTRIBUTE pred_min  NUMERIC
@ATTRIBUTE pred_max  NUMERIC
@ATTRIBUTE model_max  NUMERIC
@ATTRIBUTE ensemble_max  NUMERIC
@ATTRIBUTE class        {0, 1}
@DATA
0.000432974,-0.000334978,0.000215616,0.999446,0.999781,1
6.15362e-06,-3.08556e-06,4.94719e-06,0.999999,0.999994,1
0.0509256,-0.0363667,0.0356274,0.990729,0.955102,1
0.000213163,-0.000127655,0.000167131,0.999995,0.999828,1
0.000155128,-0.000123799,8.05865e-05,0.999843,0.999967,1
0.000652516,-0.000461161,0.000461635,0.999501,0.999963,1
3.70129e-05,-2.13385e-05,2.11342e-05,0.999924,0.999945,1
0.00108125,-0.00045594,0.000924766,0.9999,0.998976,1
0.280566,-0.16871,0.219212,0.713201,0.881912,1
0.00452737,-0.00335921,0.00302225,0.999352,0.99633,1
0.000161686,-9.49645e-05,0.000125766,0.999956,0.999831,1
0.00270754,-0.00200754,0.00181108,0.997854,0.999861,1
0.00112706,-0.000882593,0.000665784,0.998992,0.998326,1
5.46345e-05,-2.95351e-05,4.45843e-05,0.999998,0.999953,1
0.0107157,-0.0071458,0.00794011,0.999304,0.991364,1
0.0511579,-0.044552,0.0201272,0.930341,0.974893,1
0.00443221,-0.00305058,0.00320977,0.999191,0.995982,1
0.075673,-0.054453,0.0525301,0.938552,0.993005,1
0.000296041,-0.000166918,0.000237703,0.999994,0.999756,1
0.00581861,-0.00361828,0.00452358,0.991711,0.987187,1
0.00321787,-0.00221932,0.00230647,0.996401,0.998621,1
0.0104523,-0.00644781,0.00810659,0.997146,0.98904,1
0.00894739,-0.00663498,0.00592214,0.985607,0.979685,1
5.35216e-07,-4.34869e-07,2.90275e-07,0.999999,0.999999,1
0.00186322,-0.000777839,0.00156671,0.9999,0.998334,1
0.000615973,-0.000428855,0.00044201,0.999026,0.999455,1
0.000966096,-0.000686168,0.00067991,0.999918,0.999238,1
0.00551091,-0.00296849,0.00451595,0.999213,0.994697,1
2.04914e-07,-1.78814e-07,5.84672e-08,1.0,1.0,1
0.000182242,-0.000149131,7.59543e-05,0.999806,0.999955,1
2.97548e-05,-1.42665e-05,2.46763e-05,0.999998,0.999974,1
0.0103793,-0.00714487,0.00752312,0.992392,0.999537,1
0.0030413,-0.00154018,0.00248787,0.997125,0.998666,1
0.353659,-0.301383,0.163026,0.681631,0.983014,1
0.011124,-0.00783151,0.00785766,0.990582,0.998413,1
0.0551876,-0.0391757,0.0388675,0.951834,0.912967,1
5.44746e-06,-3.90627e-06,3.75509e-06,0.999997,0.999994,1
0.00105653,-0.000875175,0.000519403,0.998708,0.999583,1
0.00120261,-0.000323124,0.00109571,0.999833,0.998738,1
7.95457e-05,-5.69224e-05,3.89453e-05,0.999878,0.999935,1
0.00132032,-0.000976443,0.000884512,0.99867,0.999646,1
0.000609685,-0.000438946,0.000422716,0.999881,0.999458,1
0.00300721,-0.00258034,0.00116667,0.995983,0.998563,1
4.51788e-05,-3.16386e-05,3.22461e-05,0.999985,0.999953,1
0.00284716,-0.00134374,0.00239432,0.997746,0.995351,1
0.0129657,-0.00794011,0.0100326,0.910869,0.918809,1
0.137569,-0.0991649,0.0952823,0.898187,0.997352,1
8.96089e-05,-6.65298e-05,5.64456e-05,0.999921,0.999864,1
1.96448e-05,-8.12798e-06,1.70469e-05,0.999999,0.999982,1
8.4642e-05,-6.47902e-05,3.89923e-05,0.999864,0.999929,1
0.00120054,-0.000708222,0.000926839,0.988258,0.988966,1
1.02479e-05,-8.1221e-06,6.07967e-06,0.999994,0.999988,1
0.00205884,-0.00183994,0.000555151,0.997152,0.998992,1
0.0286367,-0.0134018,0.0234384,0.984045,0.960606,1
0.000216431,-0.00012484,0.000166476,0.999702,0.999535,1
0.00072246,-0.00049907,0.000522137,0.999057,0.998535,1
0.000280431,-0.000116758,0.000231802,0.999882,0.99965,1
0.00484111,-0.00339566,0.00345027,0.998286,0.994836,1
0.00113971,-0.00070513,0.000885844,0.999977,0.999092,1
0.00363932,-0.00140676,0.00304544,0.999826,0.99678,1
0.049122,-0.0274772,0.0395492,0.922143,0.882594,1
7.09393e-05,-4.90546e-05,5.082e-05,0.999934,0.999983,1
0.000223203,-0.000157755,0.000157893,0.999951,0.999793,1
0.0530307,-0.0318511,0.0414307,0.998839,0.957408,1
0.000374158,-0.000265138,0.000263989,0.99993,0.999666,1
1.86169e-05,-1.3411e-05,1.29041e-05,0.999983,0.999996,1
0.000147874,-0.000100006,0.000108778,0.999987,0.999878,1
0.00011643,-8.04663e-05,8.40862e-05,0.9999,0.999981,1
0.00193977,-0.00143856,0.00128401,0.998044,0.999483,1
0.0361513,-0.0266656,0.0242848,0.962579,0.989244,1
9.41437e-05,-7.18832e-05,4.46467e-05,0.999849,0.999921,1
0.559112,-0.367072,0.418099,0.775538,0.511577,1
0.00175839,-0.00126808,0.00121635,0.99977,0.998554,1
4.92213e-08,-4.91738e-08,1.56029e-09,1.0,1.0,1
2.97939e-06,-2.20537e-06,2.00211e-06,0.999997,0.999999,1
5.34034e-05,-2.84968e-05,4.28557e-05,1.0,0.999957,1
0.00622809,-0.00438659,0.00442106,0.999294,0.994873,1
0.00101445,-0.000439107,0.000864434,0.998542,0.998981,1
0.000146303,-0.000106037,0.000100705,0.99989,0.999996,1
0.000133787,-9.74881e-05,9.14335e-05,0.999949,0.999858,1
0.00496883,-0.00348103,0.00354525,0.994555,0.998036,1
1.17142e-05,-9.23872e-06,5.72138e-06,0.999985,0.999994,1
7.39612e-06,-3.28577e-06,6.13928e-06,0.999999,0.999993,1
0.00392871,-0.00172884,0.00319976,0.999399,0.996199,1
2.89593e-07,-1.29796e-07,2.38419e-07,1.0,1.0,1
3.66158e-05,-1.86563e-05,3.02802e-05,0.999953,0.999971,1
6.1884e-05,-3.78776e-05,4.82202e-05,0.999817,0.999769,1
0.00609248,-0.0043357,0.00427623,0.994644,0.998979,1
0.0225028,-0.013069,0.017684,0.974599,0.987668,1
3.23868e-06,-2.5034e-06,1.98472e-06,0.999994,0.999997,1
0.478342,-0.337956,0.338521,0.570993,0.766639,1
0.15244,-0.106926,0.101693,0.66673,0.565037,1
0.00024921,-0.000191987,0.000154953,0.999803,0.999995,1
0.00223534,-0.00143665,0.00169045,0.997924,0.996234,1
0.000355196,-0.000253545,0.000219584,0.999863,0.999643,1
0.00605265,-0.00336739,0.00369017,0.990245,0.993174,1
0.112233,-0.0472566,0.093461,0.994601,0.90114,1
0.0836823,-0.0702764,0.039676,0.925627,0.995903,1
0.00891347,-0.00652777,0.00605482,0.997325,0.99127,1
0.00069219,-0.000530064,0.000440502,0.999441,0.999971,1
0.000332613,-0.00020653,0.000253306,0.999207,0.999414,1
0.000428478,-0.000234212,0.000349998,0.997344,0.996994,1
0.000651053,-0.000277885,0.000574708,0.999941,0.999366,1
0.000684514,-0.000470121,0.000444889,0.999722,0.999277,1
0.000198681,-0.000116789,0.000154197,0.999889,0.999734,1
1.50926e-06,-1.10607e-06,1.01328e-06,1.0,0.999999,1
0.00697122,-0.00412475,0.0055083,0.999331,0.993823,1
0.00339737,-0.00152879,0.00266248,0.999309,0.996647,1
0.0126849,-0.00985271,0.00753809,0.984652,0.994505,1
1.68823e-05,-1.16358e-05,1.2219e-05,0.999999,0.999987,1
0.00334753,-0.00181968,0.00276721,0.998515,0.995748,1
0.000150929,-7.03603e-05,0.000123561,0.999752,0.999796,1
0.000461556,-0.000298262,0.000234019,0.999045,0.999343,1
0.00898471,-0.00613278,0.00655963,0.987727,0.99386,1
0.00704348,-0.00237281,0.0061757,0.999952,0.993776,1
0.000455293,-0.000160858,0.000400186,0.999886,0.999485,1
0.00755577,-0.00529966,0.00535899,0.998865,0.993506,1
0.000727714,-0.000374675,0.000589571,0.998981,0.999356,1
0.000426978,-0.000293911,0.000309418,0.999627,0.999921,1
0.000242297,-0.000160417,0.000181139,0.999925,0.999744,1
0.0058194,-0.00408737,0.00414217,0.999772,0.99563,1
2.07585e-06,-1.3113e-06,1.57902e-06,0.999998,1.0,1
1.72642e-05,-8.52346e-06,1.45531e-05,0.999984,0.999992,1
4.18538e-06,-3.68044e-06,1.47601e-06,0.999995,0.999994,1
0.00171766,-0.000979064,0.0013721,0.998123,0.996751,1
5.42001e-05,-4.04119e-05,3.58419e-05,0.999922,0.999963,1
0.0940921,-0.0649112,0.0680659,0.916831,0.981742,1
4.55614e-05,-3.13781e-05,3.29614e-05,0.999997,0.999964,1
0.00921696,-0.00647062,0.00656307,0.993034,0.999505,1
0.0137646,-0.0079743,0.0102434,0.995632,0.985389,1
0.00010729,-8.12353e-05,6.87242e-05,0.999979,0.99991,1
0.00382874,-0.00240171,0.00288351,0.995242,0.997643,1
0.00140983,-0.00121146,0.000601559,0.998438,0.99965,1
0.0179292,-0.0132798,0.011956,0.919394,0.907438,1
0.000194728,-0.000151038,0.000122009,0.999815,0.999966,1
5.78906e-05,-3.68953e-05,4.41999e-05,0.999951,0.999988,1
0.00164974,-0.000885578,0.000841498,0.996415,0.995573,1
0.0375233,-0.0229688,0.0293828,0.987373,0.95799,1
0.000737719,-0.000570893,0.000456807,0.998981,0.999552,1
0.000130504,-0.000110865,5.80043e-05,0.999758,0.999869,1
0.000988365,-0.00074592,0.000486716,0.999444,0.999035,1
0.000996478,-0.000636649,0.000749767,0.999598,0.998848,1
2.47626e-05,-1.69277e-05,1.79767e-05,0.99998,0.999997,1
0.00501091,-0.00345647,0.00362551,0.996286,0.999743,1
0.00057691,-0.000481129,0.00022804,0.999407,0.999888,1
3.00142e-06,-2.06937e-06,1.49012e-06,0.999997,0.999996,1
0.00161324,-0.00125855,0.000949961,0.998412,0.999671,1
0.000169258,-9.57251e-05,0.000121625,0.999778,0.999873,1
0.000126987,-8.62864e-05,9.30429e-05,0.999983,0.99989,1
0.000920052,-0.000704358,0.000583827,0.999789,0.999205,1
0.0247293,-0.0104536,0.0198055,0.994237,0.974431,1
1.50181e-06,-8.71514e-07,1.19209e-06,0.999996,0.999995,1
0.00198902,-0.000819029,0.00170858,0.99715,0.997616,1
2.42784e-06,-1.75901e-06,1.66893e-06,0.999999,0.999998,1
0.000217611,-0.000151457,0.000156224,0.999975,0.999818,1
0.00230809,-0.00178848,0.00110042,0.998576,0.997475,1
0.000187716,-0.000108659,0.000148552,0.999738,0.999846,1
0.0112331,-0.0079471,0.00793886,0.99978,0.991841,1
0.005101,-0.00359999,0.00361389,0.999972,0.996359,1
0.00439143,-0.00222254,0.00363081,0.994811,0.997033,1
0.000126624,-7.29784e-05,9.83477e-05,0.999966,0.999868,1
0.00360893,-0.00252198,0.00258076,0.998686,0.996105,1
0.000484183,-0.000308326,0.000369906,0.999775,0.999405,1
0.000601566,-0.000299957,0.000505388,0.999611,0.999106,1
0.00759347,-0.00602871,0.00445384,0.992056,0.998085,1
0.00147631,-0.000698284,0.00117524,0.998048,0.998021,1
0.0107106,-0.00747716,0.00766707,0.991724,0.999201,1
0.000391435,-0.000279955,0.000273228,0.999852,0.999579,1
0.000260613,-9.76271e-05,0.000228286,0.99991,0.999682,1
0.000122589,-0.000100967,6.14953e-05,0.999768,0.999771,1
0.00557934,-0.00394654,0.00394109,0.994625,0.998571,1
0.0443084,-0.0247838,0.0358403,0.998214,0.962374,1
0.0190847,-0.0136969,0.0132875,0.985841,0.999538,1
0.000995204,-0.000524003,0.000730038,0.999735,0.999005,1
0.000475119,-0.000296787,0.000368357,0.999918,0.999549,1
0.0135483,-0.00933143,0.00981271,0.999496,0.989684,1
0.000303648,-0.000249624,0.000163286,0.999706,0.999956,1
7.12642e-05,-4.99949e-05,5.07832e-05,0.999998,0.999947,1
0.0018456,-0.00131881,0.00128977,0.998605,0.999924,1
0.000170834,-9.70826e-05,0.000136197,0.999926,0.999789,1
6.34933e-06,-4.24583e-06,4.70877e-06,1.0,0.999995,1
1.07797e-05,-5.21532e-06,8.9407e-06,1.0,0.999991,1
0.0107053,-0.00618398,0.00851956,0.989845,0.996029,1
3.78989e-06,-1.44739e-06,3.19161e-06,0.999995,0.999996,1
1.02384e-05,-6.95007e-06,7.51019e-06,0.999999,0.999992,1
0.00032317,-0.000168027,0.000177801,0.999791,0.999613,1
0.000671839,-0.000470688,0.000479281,0.999887,0.999408,1
0.0098155,-0.00643509,0.00735623,0.999627,0.99227,1
0.0024399,-0.00159021,0.00184053,0.999944,0.998104,1
5.88343e-05,-2.41337e-05,4.70281e-05,0.999929,0.999882,1
6.25532e-06,-3.46352e-06,4.35875e-06,0.999994,0.999993,1
0.0320045,-0.0232157,0.0220125,0.976,0.999215,1
1.80858e-05,-1.3194e-05,1.23382e-05,0.999998,0.999986,1
8.98123e-05,-6.4447e-05,6.25253e-05,0.999994,0.999931,1
0.00986145,-0.00789173,0.00527892,0.974809,0.973169,1
0.00158796,-0.00130254,0.000717497,0.997273,0.998576,1
0.014323,-0.0100265,0.0102255,0.990993,0.980768,1
0.00019134,-0.000136912,0.000133645,0.999856,0.999993,1
1.60559e-05,-9.77516e-06,1.25181e-05,0.999985,0.999995,1
0.0699187,-0.0458927,0.0524795,0.965246,0.912767,1
1.26547e-05,-7.86781e-06,9.71115e-06,0.999988,0.999995,1
3.84348e-06,-2.62034e-06,2.80142e-06,1.0,0.999997,1
0.000277288,-0.000138327,0.000235558,0.999862,0.999626,1
0.000379502,-0.000150658,0.000334382,0.999974,0.999639,1
0.000350474,-0.00018882,0.000239407,0.999652,0.999556,1
6.7718e-05,-4.19931e-05,5.25713e-05,0.999995,0.999943,1
0.0339781,-0.0230854,0.0248995,0.999483,0.974584,1
0.000279938,-0.000200391,0.000195228,0.999766,0.999966,1
0.0158501,-0.0109274,0.0114685,0.997662,0.986193,1
0.0238021,-0.0154658,0.0179572,0.999493,0.981536,1
0.0236305,-0.0180957,0.014572,0.978296,0.996391,1
0.000214114,-0.000158363,7.82884e-05,0.999288,0.999225,1
0.0960077,-0.0686316,0.0671185,0.930181,0.998813,1
0.00900227,-0.00600708,0.00580859,0.983485,0.989492,1
0.0126192,-0.00797337,0.00963813,0.998881,0.989243,1
0.00549403,-0.00382118,0.00394499,0.999727,0.995782,1
0.0139333,-0.0089398,0.0105965,0.982355,0.991294,1
0.000440281,-0.000297252,0.000322223,0.999864,0.999541,1
0.000634469,-0.000302022,0.000528276,0.99999,0.999461,1
0.000121961,-9.36159e-05,7.73072e-05,0.999974,0.999897,1
6.80695e-06,-4.03567e-06,5.42402e-06,1.0,0.999994,1
0.000439815,-0.000165206,0.000376696,0.998995,0.999065,1
0.00024945,-0.000172616,0.000180006,0.999886,0.999706,1
2.34601e-05,-1.39897e-05,1.83582e-05,0.999997,0.999979,1
0.00035667,-0.000230253,0.000270388,0.999128,0.999358,1
1.85678e-05,-8.82485e-06,1.59144e-05,0.999996,0.99998,1
0.000157959,-0.000130355,7.92333e-05,0.999538,0.999669,1
0.000105965,-7.61579e-05,6.967e-05,0.999873,0.999851,1
2.25705e-05,-1.19447e-05,1.78814e-05,0.999987,0.999969,1
3.21757e-06,-2.52025e-06,1.60933e-06,0.999996,0.999994,1
4.7471e-05,-3.98755e-05,2.09236e-05,0.999959,0.999999,1
6.23358e-05,-4.62354e-05,4.14848e-05,0.999983,0.999941,1
0.015157,-0.0110404,0.010367,0.985211,0.996251,1
0.621477,-0.434512,0.443907,0.523803,0.877082,1
7.45084e-05,-5.77569e-05,4.54338e-05,0.99993,0.999988,1
0.000668393,-0.000449895,0.000493228,0.999962,0.999469,1
5.44488e-06,-3.68178e-06,3.99351e-06,1.0,0.999996,1
0.000179169,-0.000138358,7.37187e-05,0.999822,0.999751,1
0.00102212,-0.000724524,0.000695646,0.999412,0.998716,1
0.00123051,-0.000666755,0.000718296,0.999031,0.998313,1
0.0205354,-0.0130362,0.0156915,0.995239,0.979548,1
0.000497168,-0.000377536,0.000321961,0.999529,0.999907,1
0.00148479,-0.000762461,0.00121534,0.999862,0.998646,1
1.6007e-05,-9.92294e-06,1.24574e-05,0.999997,0.999984,1
0.912268,-0.420439,0.750382,0.897603,0.483923,1
0.000345889,-0.000258207,0.000228704,0.999586,0.999844,1
0.0111088,-0.00856405,0.00698399,0.988644,0.997208,1
0.000851619,-0.000510037,0.000661329,0.998822,0.999332,1
0.00156125,-0.000539303,0.00137763,0.983838,0.984378,1
0.00972793,-0.00694253,0.00681221,0.986375,0.979563,1
3.47768e-05,-1.96655e-05,1.99294e-05,0.999941,0.999957,1
0.00149354,-0.00131738,0.00054743,0.998158,0.999475,1
0.0231086,-0.0177842,0.0143425,0.978039,0.995823,1
6.016e-07,-3.57628e-07,4.79023e-07,0.999999,1.0,1
0.000156667,-0.000102758,8.69637e-05,0.999731,0.999834,1
0.000629669,-0.000383993,0.00045836,0.999399,0.998941,1
0.000342749,-0.000231862,0.000251616,0.999668,0.9999,1
0.84944,-0.582376,0.617382,0.946758,0.635595,1
0.000793339,-0.000310704,0.000674248,0.999995,0.999321,1
0.000105499,-7.46298e-05,7.45654e-05,0.999998,0.999924,1
0.392111,-0.276951,0.277554,0.650584,0.927535,1
2.12485e-05,-1.52667e-05,1.3824e-05,0.999982,0.999977,1
0.13292,-0.0916475,0.096166,0.981577,0.885411,1
0.0147914,-0.010463,0.010455,0.999819,0.989364,1
0.000206428,-0.000180258,8.0121e-05,0.999703,0.99967,1
0.000497466,-0.000285951,0.000397742,0.999954,0.999556,1
9.50484e-06,-5.24369e-06,6.49782e-06,0.99999,0.99999,1
0.0039609,-0.00240407,0.00308335,0.996234,0.99315,1
0.000246908,-0.00020009,0.000102222,0.999795,0.999693,1
0.000824965,-0.000428649,0.000686586,0.999879,0.999192,1
0.000362412,-0.000192137,0.000212776,0.99975,0.999601,1
4.55646e-06,-2.92648e-06,3.45707e-06,0.999996,0.999992,1
0.00113987,-0.000944594,0.000490367,0.999431,0.998941,1
0.00330415,-0.00223414,0.0024268,0.999577,0.997151,1
0.000115134,-7.13468e-05,8.91013e-05,0.99989,0.999961,1
0.000301749,-0.000137091,0.000244116,0.999062,0.999199,1
0.000426728,-0.000221083,0.000337899,0.999873,0.999536,1
0.000288859,-0.000151526,0.000173867,0.999516,0.999342,1
0.000545789,-0.000375124,0.000396192,0.999989,0.999592,1
0.00322686,-0.00194822,0.00252557,0.999723,0.997197,1
0.00019563,-0.000155807,0.000109512,0.999818,0.999974,1
0.00015093,-0.000106215,0.000107229,0.999998,0.999891,1
0.193441,-0.13647,0.137095,0.734709,0.871179,1
0.00234511,-0.0011805,0.00185859,0.998658,0.996799,1
0.00182339,-0.00125376,0.00132233,0.999984,0.998662,1
5.3689e-05,-4.05881e-05,3.46303e-05,0.999986,0.999951,1
0.000349795,-0.00019064,0.000281036,0.999928,0.999647,1
0.00538634,-0.00192376,0.00465339,0.998758,0.994105,1
0.000124466,-4.45107e-05,0.000110328,0.999924,0.999814,1
0.000463529,-0.000259191,0.000309485,0.998671,0.998862,1
1.40427e-06,-8.9407e-07,1.01545e-06,0.999998,0.999999,1
5.16457e-05,-3.48687e-05,3.68546e-05,0.999934,0.999969,1
0.0052289,-0.00373822,0.00365559,0.995173,0.998911,1
0.00010342,-5.90735e-05,8.32677e-05,0.999979,0.999896,1
0.0178743,-0.0139307,0.0109897,0.926607,0.940537,1
1.83981e-06,-1.4195e-06,1.13249e-06,1.0,0.999998,1
0.000339531,-0.000126341,0.000300586,0.999825,0.999524,1
0.0849453,-0.0655577,0.0523818,0.985017,0.932635,1
0.000539567,-0.000409186,0.000346002,0.999588,0.999998,1
0.00335622,-0.00289547,0.00117757,0.996851,0.999747,1
0.0296992,-0.0254188,0.0133028,0.949895,0.975314,1
2.27842e-05,-1.85979e-05,9.47714e-06,0.99999,0.999981,1
0.000181758,-6.97672e-05,0.000162363,0.999964,0.999802,1
0.00347893,-0.00263798,0.00223033,0.997329,0.999967,1
0.000366227,-0.000222147,0.000264805,0.999487,0.999709,1
0.000260853,-0.000117803,0.000216186,0.999918,0.999702,1
3.65699e-05,-2.25e-05,2.83122e-05,0.999985,0.999957,1
0.0314865,-0.0278627,0.0102227,0.912359,0.903856,1
0.00063196,-0.000358989,0.000514567,0.999866,0.999352,1
0.000671654,-0.000595748,0.000238858,0.999236,0.999832,1
7.29699e-05,-4.51056e-05,5.59688e-05,0.999991,0.999935,1
0.000459815,-0.000308022,0.000253081,0.999753,0.9995,1
5.67775e-06,-4.02833e-06,3.99351e-06,0.99999,0.999986,1
1.14954e-06,-5.24648e-07,9.53674e-07,1.0,0.999999,1
0.000481397,-0.000212288,0.000405073,0.999528,0.999123,1
1.85989e-05,-1.25275e-05,1.36495e-05,0.999993,0.999979,1
0.000270529,-0.000169363,0.000201821,0.999782,0.999581,1
0.0111144,-0.00734554,0.00831634,0.994732,0.986415,1
0.27307,-0.194865,0.191287,0.800377,0.995242,1
8.10874e-05,-2.98089e-05,7.00355e-05,0.999999,0.999929,1
1.92637e-05,-1.29938e-05,1.41753e-05,0.999979,0.999992,1
0.00744373,-0.00525707,0.00526776,0.991008,0.996265,1
0.00165051,-0.00127721,0.00102117,0.998664,0.999941,1
6.63162e-08,-1.99286e-08,5.96046e-08,1.0,1.0,1
0.113967,-0.0964315,0.0526207,0.868053,0.815432,1
0.00140392,-0.000888765,0.00108033,0.994443,0.995331,1
0.0192287,-0.0135197,0.0136726,0.983357,0.996876,1
0.00010815,-7.53618e-05,7.69496e-05,0.999966,0.999889,1
6.61578e-05,-4.55133e-05,4.6432e-05,0.999937,0.999891,1
0.00492859,-0.00160246,0.0042662,0.999823,0.995557,1
0.000255393,-0.000146075,0.000201762,0.999863,0.999661,1
0.000485299,-0.000379979,0.000212431,0.999425,0.999213,1
0.0006392,-0.000425623,0.000440425,0.999377,0.999229,1
0.000711092,-0.0005582,0.000305483,0.999197,0.998953,1
0.00649753,-0.00531539,0.00292462,0.992624,0.989699,1
0.00346756,-0.00233996,0.00255436,0.997057,0.999397,1
0.0296122,-0.0167514,0.0235955,0.99613,0.972534,1
0.00923564,-0.00652227,0.00653887,0.996554,0.990015,1
0.0162854,-0.0113093,0.0117151,0.999983,0.988268,1
0.0392475,-0.0326024,0.0171931,0.955926,0.988528,1
0.000272714,-0.000194669,0.00019093,0.99977,0.999964,1
0.208085,-0.135956,0.156222,0.981901,0.825679,1
0.00188803,-0.000870228,0.00161761,0.999761,0.998143,1
0.0203709,-0.0124014,0.0155724,0.997261,0.981688,1
8.01698e-06,-6.76073e-06,3.8147e-06,0.999995,0.999991,1
0.00124318,-0.000620889,0.00104779,0.999476,0.998428,1
4.08807e-05,-1.81141e-05,3.47495e-05,1.0,0.999965,1
0.00164754,-0.000964568,0.00128925,0.999104,0.997814,1
0.001644,-0.00108831,0.00122708,0.999858,0.998631,1
5.15722e-05,-3.6478e-05,3.60885e-05,0.999944,0.999981,1
0.00230332,-0.00188075,0.000975013,0.997475,0.9965,1
0.000186294,-9.63431e-05,0.000156462,0.999958,0.999801,1
0.000217235,-0.000116646,0.000175491,0.999798,0.999915,1
0.000517935,-0.00022522,0.000399947,0.998761,0.998361,1
0.156711,-0.102149,0.118011,0.983536,0.865525,1
0.000908414,-0.000366687,0.000797033,0.999831,0.999034,1
0.000508071,-0.000311488,0.000396967,0.999984,0.999587,1
0.0217707,-0.0157832,0.0149879,0.982796,0.998579,1
1.72167e-06,-8.9407e-07,1.1885e-06,0.999993,0.999994,1
2.95831e-05,-1.51992e-05,2.44252e-05,0.999899,0.999915,1
0.00331278,-0.00265765,0.00193329,0.996813,0.999471,1
0.0446286,-0.0294975,0.0332828,0.988937,0.955654,1
7.21049e-06,-4.23821e-06,5.66244e-06,0.999999,0.999994,1
0.000683542,-0.000511825,0.000451245,0.999444,0.999956,1
0.00493071,-0.00346863,0.0035042,0.996306,0.999775,1
0.00060678,-0.000234456,0.000531018,0.999847,0.999316,1
5.0471e-05,-3.53416e-05,3.41535e-05,0.999883,0.999848,1
0.0183242,-0.0107064,0.0144011,0.999829,0.985428,1
2.08423e-05,-1.777e-05,8.76648e-06,0.999971,0.999966,1
5.73551e-06,-4.23193e-06,3.82512e-06,0.999994,0.999998,1
0.000207108,-0.00017511,8.09945e-05,0.999732,0.999658,1
2.64092e-06,-1.75641e-06,1.96695e-06,1.0,0.999998,1
0.000728729,-0.000483734,0.000543416,0.999862,0.999319,1
0.00765136,-0.00506967,0.00569487,0.998735,0.99304,1
1.48888e-05,-6.62258e-06,1.24574e-05,0.999999,0.999987,1
0.254158,-0.186134,0.172549,0.972682,0.800133,1
0.000294819,-0.000142168,0.000247419,0.999805,0.999557,1
3.30715e-06,-1.08302e-06,2.86102e-06,1.0,0.999997,1
0.00101541,-0.000595022,0.000810683,0.999206,0.998395,1
8.24977e-05,-4.93838e-05,6.51479e-05,0.999991,0.999926,1
4.40916e-05,-3.78489e-05,1.97713e-05,0.999957,0.999995,1
2.4789e-05,-7.689e-06,2.16502e-05,0.999974,0.999982,1
0.0165377,-0.0117127,0.011675,0.999778,0.988103,1
0.000261353,-0.000195513,0.000159621,0.999761,0.999601,1
0.00422065,-0.00253845,0.00332958,0.998255,0.994925,1
1.2497e-05,-8.66461e-06,9.0003e-06,0.999993,0.999984,1
0.000578301,-0.000236367,0.000481606,0.999975,0.999494,1
0.019768,-0.0100186,0.0163592,0.999809,0.983449,1
0.0630466,-0.0438675,0.0452631,0.994499,0.949236,1
0.00198398,-0.00147331,0.00126188,0.997502,0.998975,1
0.00523644,-0.00353469,0.00385672,0.999835,0.995979,1
0.198791,-0.0826547,0.169077,0.491287,0.510556,1
0.000422401,-0.000276744,0.000199518,0.998754,0.999031,1
0.0357737,-0.0252853,0.0253063,0.973201,0.998486,1
0.00611792,-0.00526839,0.00217035,0.994569,0.999837,1
0.131152,-0.082294,0.100074,0.961058,0.860984,1
0.000116824,-6.19325e-05,8.92282e-05,0.999925,0.999836,1
0.103836,-0.0570145,0.0853267,0.999796,0.914469,1
1.55836e-05,-1.06806e-05,1.13249e-05,1.0,0.999989,1
0.00766274,-0.0030378,0.00673819,0.998933,0.992194,1
0.00924062,-0.00607391,0.00694048,0.9986,0.99166,1
0.000183683,-0.000120461,0.000137574,0.999825,0.999945,1
0.0256093,-0.0183488,0.0178575,0.975021,0.957163,1
0.000118562,-9.48906e-05,6.8931e-05,0.999886,0.99998,1
0.00175362,-0.00121568,0.0012635,0.99992,0.998657,1
0.0111159,-0.00762269,0.00807792,0.999379,0.991301,1
3.6606e-07,-1.99826e-07,2.98023e-07,1.0,1.0,1
0.0271004,-0.0210292,0.0167329,0.972383,0.993412,1
0.259492,-0.182471,0.184494,0.982978,0.798484,1
6.60343e-06,-4.20465e-06,5.00679e-06,1.0,0.999995,1
0.00657406,-0.00500309,0.00419866,0.994231,0.999234,1
0.0013548,-0.00065412,0.00112849,0.999689,0.998561,1
0.000742687,-0.000523508,0.000526709,0.999398,0.999922,1
0.00723532,-0.00511625,0.00511605,0.999905,0.994789,1
0.000273815,-0.000165605,0.00021559,0.999967,0.999752,1
0.360403,-0.212301,0.273417,0.411775,0.507173,1
0.117096,-0.0852877,0.0800561,0.871874,0.957161,1
0.000668341,-0.000521183,0.000388869,0.999434,0.999955,1
6.25751e-05,-1.93067e-05,5.57899e-05,0.999978,0.999922,1
6.08001e-07,-5.0486e-07,2.98023e-07,0.999999,0.999999,1
0.00545826,-0.00433326,0.00289157,0.993747,0.99808,1
0.000158101,-0.000109017,0.000114382,0.999858,0.999968,1
0.0447436,-0.0309244,0.0302319,0.752647,0.744129,1
0.00145909,-0.00093525,0.00111294,0.99993,0.998817,1
0.000616408,-0.000436082,0.00043565,0.999992,0.999556,1
